완벽한	whole	bab.la		adj.	; also: impeccable, perfect, exquisite, ideal
왜?	why?	bab.la		pron.	
폭넓은	wide	bab.la		adj.	; also: broad, extensive
넓은	wide	bab.la		adj.	; also: ample, extensive, commodious, spacious
아내	wife	bab.la		noun	
야생의	wild	bab.la		adj.	zool.
야생의	wild	bab.la		adj.	; also: feral, spontaneous, uncultivated, untamed
격렬한	wild	bab.la		adj.	; also: fierce, drastic, violent, impetuous
난폭한	wild	bab.la		adj.	; also: violent, reckless, unruly, uncontrollable
승리하다	to win	bab.la		vb	won|won; also: to succeed
이기다	to win	bab.la		vb	won|won; also: to overcome, to prevail, to triumph, to master
얻다	to win	bab.la		vb	won|won; also: to get, to retain, to acquire, to obtain
승리	win	bab.la		noun	; also: triumph, victory
풍력	wind	bab.la		noun	
바람	wind	bab.la		noun	
창문	window	bab.la		noun	
날개	wing	bab.la		noun	zool.
겨울	winter	bab.la		noun	
철사	to wire	bab.la		vb	wired|wired
(악기)현	wire	bab.la		noun	mus.
전선	wire	bab.la		noun	
희망하다	to wish	bab.la		vb	wished|wished; also: to hope
여자	woman	bab.la		noun	
여자	woman	bab.la		noun	
이상하게 여기다	to wonder	bab.la		vb	wondered|wondered
놀라운 일	wonder	bab.la		noun	
경이로움	wonder	bab.la		noun	; also: marvel, awe, astonishment
나무	wood	bab.la		noun	
말	word	bab.la		noun	ling.
일하다	to work	bab.la		vb	worked|worked] {vb} [ind.
힘들게 일하다	to work	bab.la		vb	worked|worked; also: to toil, to labor
작동하다	to work	bab.la		vb	worked|worked; also: to operate, to run
노동	work	bab.la		noun	; also: labor, toil
쓰다	to write	bab.la		vb	wrote|written] {vb} [lit.
작성된	written	bab.la		adj.	; also: composed, created
쓰다	to write	bab.la		vb	wrote|written] {vb} [lit.
잘못된	wrong	bab.la		adj.	; also: fallacious, errant, amiss, false
쓰다	to write	bab.la		vb	wrote|written] {vb} [lit.
노랑	yellow	bab.la		adj.	cloth.
네	yes	bab.la		part.	
그럼에도 불구하고	yet	bab.la		adv.	; also: nevertheless
아직	yet	bab.la		adv.	
